fecha,entidad,fondo,nemotecnico,moneda,valor_cop
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,11716199706.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,46864798824.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,12935964632.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,6467982316.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,13668899657.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,11391364293.76
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,16381875580.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,28668282265.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,11584655712.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,54415072710.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,12286406685.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,7769567844.17
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,4724158342.64
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT31180937,USD,89650031887.5
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,2371986732.61
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,7810799804.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,15446207616.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,1510476933.13
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12141135,USD,11846535867.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11200433,USD,7985752584.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,64426837048.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,5203509469.81
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,32339911580.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,6651179013.74
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,37898139440.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11200433,USD,31943010336.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,12935964632.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,9701973474.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,4190315628.37
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,18914737982.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,13362386192.94
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,25393700598.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,40954688950.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,15159255776.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,22738883664.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,9701973474.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,5495782527.89
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,3861551904.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,13510527130.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,27030863328.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150645,USD,1364494316.79
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,3348172918.63
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,36276715140.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,26225897535.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT05250430,USD,15674890664.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,11874795004.99
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,5695394907.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,14750539551.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT05250430,USD,28675673520.75
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,3687634887.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,9145791393.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,7756480823.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT31180937,USD,22657249537.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,4062334792.9
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,2867158132.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT30150645,USD,1139078981.48
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,9145791393.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,12187004378.7
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,1423848726.85
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,5734316264.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30071154,USD,4123481336.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,3928328924.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,8601474396.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,3687634887.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,5734316264.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,8601474396.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,10067681927.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3355893975.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3355893975.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,5695394907.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4123481336.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,3878240411.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,11784986773.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,2867158132.2
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3687634887.8
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT11200433,USD,3928328924.5
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT10250435,USD,8124669585.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,7856657849.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,3687634887.8
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT05250430,USD,3823423136.1
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4123481336.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,19933882175.9
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3687634887.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT31180937,USD,30209666050.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,8124669585.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,15242985655.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3355893975.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,31813662460.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3355893975.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,1988353903.75
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT31180937,USD,11328624768.9
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,6097194262.0
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,19883539037.5
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4123481336.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT10250435,USD,8124669585.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,3823423136.1
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4123481336.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30150549,USD,5734316264.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT05250430,USD,3823423136.1
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4123481336.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT31180937,USD,18881041281.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT03190928,EUR,43056078314.65
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30150549,USD,2867158132.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,11062904663.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,6711787951.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,19883539037.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11020234,USD,19391202059.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,8246962672.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,60406091564.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,19883539037.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,3928328924.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11020234,USD,3878240411.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,6711787951.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,7646846272.2
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT32180141,USD,6711787951.6
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT31180937,USD,7552416512.6
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT30150549,USD,2867158132.2
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT10250435,USD,4062334792.9
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT11020234,USD,3878240411.8
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT11020234,USD,3878240411.8
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE CESANTIAS,BGLT11200433,USD,3928328924.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT31180937,USD,22279628712.17
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,8124669585.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,5735134704.15
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,3928328924.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30260244,USD,6097194262.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT10250435,USD,4062334792.9
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3355893975.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT03190928,EUR,55972901809.05
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30150549,USD,5734316264.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30260244,USD,15242985655.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,11930123422.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3355893975.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,3878240411.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,17288963537.17
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,5695394907.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,31813662460.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,21871892941.25
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,14750539551.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,13423575903.2
2026-04,Colfondos,FONDO DE PENSIONES COLFONDOS MAYOR RIESGO,BGLT30150645,USD,33602829953.66
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,18555666012.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,24852250384.65
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,44685682721.9
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,42660644529.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,22269563722.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,15906831230.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,15713315698.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,19117115680.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,28675673520.75
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,20617406680.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,40623347929.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,20311673964.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,10067681927.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150549,USD,22937265057.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,39767078075.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,16493925344.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,27836954652.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,11784986773.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,15906831230.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,19883539037.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,31426631396.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,10067681927.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,11930123422.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,33188713990.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,20311673964.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,33558939758.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,16249339171.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,31813662460.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,66377427980.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,12370444008.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,51626888429.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,4062334792.9
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,40563983765.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,60935021893.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT31180937,USD,199006175107.01
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,87487571765.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30260244,USD,609719.43
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,15512961647.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT03190928,EUR,4533805046.53
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,23269442470.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,19883539037.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,50417125353.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,47139947094.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150645,USD,14784390870.37
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30260244,USD,18291582786.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150549,USD,4435493630.51
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT31180937,USD,56643123844.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,47720493690.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,15906831230.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,25848600748.75
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150549,USD,14335790661.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,73752697756.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,20135363854.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,33558939758.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,13423575903.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,5817360617.7
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,16986478354.22
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,22125809326.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,5749654189.07
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,12187004378.7
